ts_utc,ccy,fx_mid_per_usd,source,managed_flag,parallel_rate_per_usd,parallel_source
2026-09-10T14:07:12.166850+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T14:07:12.166850+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T14:07:12.166850+00:00,XOF,563.831655,open.er-api,False,,
2026-09-10T14:07:12.166850+00:00,ZAR,16.040496,open.er-api,False,,
2026-09-10T14:07:12.166850+00:00,ZMW,19.224608,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,AED,3.6725,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,AFN,64.552189,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,AMD,363.745168,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,AOA,925.673883,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,ARS,1513.5,bcra,True,1530.0,dolarapi.ar
2026-09-10T15:07:11.352204+00:00,AUD,1.384741,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,AZN,1.699252,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,BDT,122.970705,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,BND,1.264204,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,BOB,12.471127,open.er-api,False,11.91,dolarapi.bo
2026-09-10T15:07:11.352204+00:00,BRL,5.096492,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,BWP,13.627322,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,CLP,923.799328,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,COP,3106.851316,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,DZD,133.022245,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,EGP,51.199677,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,ETB,161.130706,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,GEL,2.607484,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,GHS,11.413406,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,IDR,17505.037899,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,INR,95.121034,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,IQD,1311.249965,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,JOD,0.709,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,KES,129.468096,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,KHR,4048.856492,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,KRW,1339.004703,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,KWD,0.307958,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,KZT,454.469892,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,LAK,22244.805946,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,LBP,89500.0,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,LKR,328.081162,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,MAD,9.359748,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,MNT,3618.031184,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,MXN,16.898727,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,MZN,63.842528,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,NGN,1325.976229,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,NPR,152.190672,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,NZD,1.710876,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,PEN,3.35256,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,PHP,62.522785,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,PKR,277.280515,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,QAR,3.64,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,RWF,1474.359122,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,SAR,3.75,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,SDG,544.440536,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,SGD,1.264231,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,SYP,121.738774,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,THB,32.897773,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,TND,2.903023,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,TRY,48.51277,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,TWD,31.470226,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,TZS,2644.72251,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,UAH,44.643906,open.er-api,True,,
2026-09-10T15:07:11.352204+00:00,UGX,3749.643291,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,VES,827.7371,open.er-api,True,943.413686,dolarapi.ve
2026-09-10T15:07:11.352204+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,XOF,563.831655,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,ZAR,16.040496,open.er-api,False,,
2026-09-10T15:07:11.352204+00:00,ZMW,19.224608,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,AED,3.6725,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,AFN,64.552189,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,AMD,363.745168,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,AOA,925.673883,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,ARS,1513.5,bcra,True,1535.0,dolarapi.ar
2026-09-10T16:07:05.465037+00:00,AUD,1.384741,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,AZN,1.699252,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,BDT,122.970705,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,BND,1.264204,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,BOB,12.471127,open.er-api,False,11.945,dolarapi.bo
2026-09-10T16:07:05.465037+00:00,BRL,5.096492,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,BWP,13.627322,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,CLP,923.799328,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,COP,3106.851316,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,DZD,133.022245,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,EGP,51.199677,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,ETB,161.130706,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,GEL,2.607484,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,GHS,11.413406,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,IDR,17505.037899,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,INR,95.121034,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,IQD,1311.249965,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,JOD,0.709,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,KES,129.468096,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,KHR,4048.856492,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,KRW,1339.004703,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,KWD,0.307958,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,KZT,454.469892,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,LAK,22244.805946,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,LBP,89500.0,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,LKR,328.081162,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,MAD,9.359748,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,MNT,3618.031184,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,MXN,16.898727,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,MZN,63.842528,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,NGN,1325.976229,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,NPR,152.190672,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,NZD,1.710876,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,PEN,3.35256,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,PHP,62.522785,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,PKR,277.280515,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,QAR,3.64,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,RWF,1474.359122,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,SAR,3.75,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,SDG,544.440536,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,SGD,1.264231,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,SYP,121.738774,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,THB,32.897773,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,TND,2.903023,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,TRY,48.51277,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,TWD,31.470226,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,TZS,2644.72251,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,UAH,44.643906,open.er-api,True,,
2026-09-10T16:07:05.465037+00:00,UGX,3749.643291,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,VES,827.7371,open.er-api,True,943.264326,dolarapi.ve
2026-09-10T16:07:05.465037+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,XOF,563.831655,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,ZAR,16.040496,open.er-api,False,,
2026-09-10T16:07:05.465037+00:00,ZMW,19.224608,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,AED,3.6725,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,AFN,64.552189,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,AMD,363.745168,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,AOA,925.673883,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,ARS,1513.5,bcra,True,1535.0,dolarapi.ar
2026-09-10T17:07:09.931660+00:00,AUD,1.384741,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,AZN,1.699252,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,BDT,122.970705,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,BND,1.264204,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,BOB,12.471127,open.er-api,False,11.955,dolarapi.bo
2026-09-10T17:07:09.931660+00:00,BRL,5.096492,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,BWP,13.627322,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,CLP,923.799328,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,COP,3106.851316,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,DZD,133.022245,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,EGP,51.199677,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,ETB,161.130706,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,GEL,2.607484,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,GHS,11.413406,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,IDR,17505.037899,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,INR,95.121034,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,IQD,1311.249965,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,JOD,0.709,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,KES,129.468096,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,KHR,4048.856492,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,KRW,1339.004703,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,KWD,0.307958,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,KZT,454.469892,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,LAK,22244.805946,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,LBP,89500.0,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,LKR,328.081162,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,MAD,9.359748,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,MNT,3618.031184,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,MXN,16.898727,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,MZN,63.842528,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,NGN,1325.976229,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,NPR,152.190672,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,NZD,1.710876,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,PEN,3.35256,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,PHP,62.522785,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,PKR,277.280515,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,QAR,3.64,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,RWF,1474.359122,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,SAR,3.75,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,SDG,544.440536,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,SGD,1.264231,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,SYP,121.738774,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,THB,32.897773,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,TND,2.903023,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,TRY,48.51277,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,TWD,31.470226,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,TZS,2644.72251,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,UAH,44.643906,open.er-api,True,,
2026-09-10T17:07:09.931660+00:00,UGX,3749.643291,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,VES,827.7371,open.er-api,True,940.227946,dolarapi.ve
2026-09-10T17:07:09.931660+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,XOF,563.831655,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,ZAR,16.040496,open.er-api,False,,
2026-09-10T17:07:09.931660+00:00,ZMW,19.224608,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,AED,3.6725,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,AFN,64.552189,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,AMD,363.745168,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,AOA,925.673883,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,ARS,1513.5,bcra,True,1535.0,dolarapi.ar
2026-09-10T18:07:08.526800+00:00,AUD,1.384741,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,AZN,1.699252,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,BDT,122.970705,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,BND,1.264204,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,BOB,12.471127,open.er-api,False,11.895,dolarapi.bo
2026-09-10T18:07:08.526800+00:00,BRL,5.096492,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,BWP,13.627322,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,CLP,923.799328,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,COP,3106.851316,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,DZD,133.022245,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,EGP,51.199677,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,ETB,161.130706,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,GEL,2.607484,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,GHS,11.413406,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,IDR,17505.037899,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,INR,95.121034,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,IQD,1311.249965,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,JOD,0.709,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,KES,129.468096,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,KHR,4048.856492,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,KRW,1339.004703,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,KWD,0.307958,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,KZT,454.469892,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,LAK,22244.805946,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,LBP,89500.0,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,LKR,328.081162,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,MAD,9.359748,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,MNT,3618.031184,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,MXN,16.898727,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,MZN,63.842528,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,NGN,1325.976229,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,NPR,152.190672,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,NZD,1.710876,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,PEN,3.35256,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,PHP,62.522785,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,PKR,277.280515,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,QAR,3.64,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,RWF,1474.359122,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,SAR,3.75,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,SDG,544.440536,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,SGD,1.264231,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,SYP,121.738774,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,THB,32.897773,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,TND,2.903023,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,TRY,48.51277,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,TWD,31.470226,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,TZS,2644.72251,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,UAH,44.643906,open.er-api,True,,
2026-09-10T18:07:08.526800+00:00,UGX,3749.643291,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,VES,827.7371,open.er-api,True,943.229107,dolarapi.ve
2026-09-10T18:07:08.526800+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,XOF,563.831655,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,ZAR,16.040496,open.er-api,False,,
2026-09-10T18:07:08.526800+00:00,ZMW,19.224608,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,AED,3.6725,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,AFN,64.552189,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,AMD,363.745168,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,AOA,925.673883,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,ARS,1513.0,bcra,True,1535.0,dolarapi.ar
2026-09-10T19:07:12.683359+00:00,AUD,1.384741,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,AZN,1.699252,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,BDT,122.970705,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,BND,1.264204,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,BOB,12.471127,open.er-api,False,11.815,dolarapi.bo
2026-09-10T19:07:12.683359+00:00,BRL,5.096492,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,BWP,13.627322,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,CLP,923.799328,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,COP,3106.851316,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,DZD,133.022245,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,EGP,51.199677,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,ETB,161.130706,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,GEL,2.607484,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,GHS,11.413406,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,IDR,17505.037899,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,INR,95.121034,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,IQD,1311.249965,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,JOD,0.709,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,KES,129.468096,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,KHR,4048.856492,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,KRW,1339.004703,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,KWD,0.307958,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,KZT,454.469892,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,LAK,22244.805946,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,LBP,89500.0,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,LKR,328.081162,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,MAD,9.359748,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,MNT,3618.031184,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,MXN,16.898727,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,MZN,63.842528,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,NGN,1325.976229,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,NPR,152.190672,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,NZD,1.710876,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,PEN,3.35256,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,PHP,62.522785,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,PKR,277.280515,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,QAR,3.64,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,RWF,1474.359122,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,SAR,3.75,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,SDG,544.440536,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,SGD,1.264231,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,SYP,121.738774,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,THB,32.897773,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,TND,2.903023,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,TRY,48.51277,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,TWD,31.470226,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,TZS,2644.72251,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,UAH,44.643906,open.er-api,True,,
2026-09-10T19:07:12.683359+00:00,UGX,3749.643291,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,VES,827.7371,open.er-api,True,938.90556,dolarapi.ve
2026-09-10T19:07:12.683359+00:00,VND,25858.291094,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,XAF,563.831655,open.er-api,False,,
2026-09-10T19:07:12.683359+00:00,XOF,563.831655,open.er-api,False,,
